organism_name	infraspecific_name	lineage	taxonomy_id	bco_id	schema_version	bioproject	biosample	strain	sra_run_id	genome_assembly_id	sample_name	instrument	isolate	collected_by	collection_date	geo_loc_name	isolation_source	lat_lon	culture_collection	host	host_age	host_description	host_disease	host_disease_outcome	host_disease_stage	host_health_state	host_sex	id_method
Influenza A virus	24-009367-004-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019297		SRR28752661	GCA_039464025.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009367-004-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019295		SRR28752663	GCA_039464005.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009367-002-original		2024	USA	N/A			Cattle								
Influenza A virus	24-008764-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019207		SRR28752523	GCA_039464545.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-008764-002-original		2024	USA	N/A			Cat								
Influenza A virus	24-009491-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019309		SRR28752583	GCA_039464275.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009491-001-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010513-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019414		SRR28752531	GCA_039464395.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010513-006-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010193-007-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019368		SRR28752646	GCA_039464435.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010193-007-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019357		SRR28752488	GCA_039464675.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-002-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009491-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019313		SRR28752579	GCA_039464315.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009491-006-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-007-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019345		SRR28752501	GCA_039464495.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-007-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009495-009-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019319		SRR28752572	GCA_039464365.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009495-009-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019341		SRR28752505	GCA_039464455.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-002-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010193-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019366		SRR28752478	GCA_039464415.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010193-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009491-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019311		SRR28752581	GCA_039464295.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009491-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009495-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019316		SRR28752576	GCA_039464305.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009495-002-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-005-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019343		SRR28752503	GCA_039464475.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-005-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-009-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019347		SRR28752499	GCA_039464515.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-009-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019294		SRR28752664	GCA_039464285.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009367-001-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010512-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019410		SRR28752535	GCA_039464835.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010512-001-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-005-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019359		SRR28752485	GCA_039464695.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-005-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-009-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019363		SRR28752481	GCA_039464725.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-009-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019392		SRR28752619	GCA_039464905.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-007-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019361		SRR28752483	GCA_039464715.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-007-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019390		SRR28752621	GCA_039464885.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-001-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010330-005-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019381		SRR28752631	GCA_039464765.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010330-005-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010192-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019365		SRR28752479	GCA_039464745.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010192-006-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009027-005-original-MTM		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019219		SRR28752466	GCA_039464805.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009027-005-original-MTM		2024	USA	N/A			Cattle								
Influenza A virus	24-010330-008-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019384		SRR28752628	GCA_039464785.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010330-008-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009496-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019323		SRR28752568	GCA_039464685.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009496-002-original		2024	USA	N/A			Raccoon								
Influenza A virus	24-009027-003-original-repeat		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019217		SRR28752469	GCA_039464775.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009027-003-original-repeat		2024	USA	N/A			Cattle								
Influenza A virus	24-010303-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019372		SRR28752642	GCA_039464855.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010303-002-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009582-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019338		SRR28752508	GCA_039464795.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009582-002-original		2024	USA	N/A			Chicken								
Influenza A virus	24-010354-008-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019396		SRR28752551	GCA_039464925.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-008-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019296		SRR28752662	GCA_039465075.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009367-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-016-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019306		SRR28752651	GCA_039465165.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009367-016-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009497-009-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019330		SRR28752560	GCA_039464995.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009497-009-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009497-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019324		SRR28752567	GCA_039464935.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009497-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-013-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019304		SRR28752653	GCA_039465145.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009367-013-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009497-007-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019328		SRR28752562	GCA_039464975.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009497-007-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-005-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019298		SRR28752659	GCA_039465085.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009367-005-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010308-007-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019375		SRR28752639	GCA_039464965.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010308-007-original		2024	USA	N/A			Chicken								
Influenza A virus	24-009497-005-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019326		SRR28752565	GCA_039464955.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009497-005-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-012-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019400		SRR28752546	GCA_039464945.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-012-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-009-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019300		SRR28752657	GCA_039465105.1	Viral sample from Influenza A virus	Illumina MiSeq	24-009367-009-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009306-004-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019281		SRR28752678	GCA_039465055.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009306-004-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-008-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019362		SRR28752482	GCA_039465755.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-008-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-010-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019348		SRR28752497	GCA_039465555.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-010-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009491-005-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019312		SRR28752580	GCA_039465335.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009491-005-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010193-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019367		SRR28752648	GCA_039465455.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010193-006-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019342		SRR28752504	GCA_039465495.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-010-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019364		SRR28752480	GCA_039465775.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-010-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010330-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019379		SRR28752633	GCA_039465795.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010330-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019360		SRR28752484	GCA_039465735.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-006-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019344		SRR28752502	GCA_039465515.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-006-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010071-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019356		SRR28752489	GCA_039465695.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010071-001-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009367-023-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019308		SRR28752584	GCA_039465185.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009367-023-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009491-007-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019314		SRR28752578	GCA_039465355.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009491-007-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009586-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019340		SRR28752506	GCA_039465475.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009586-001-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010330-011-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019386		SRR28752626	GCA_039826725.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010330-011-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010308-012-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019376		SRR28752638	GCA_039466035.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010308-012-original		2024	USA	N/A			Chicken								
Influenza A virus	24-010330-007-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019383		SRR28752629	GCA_039465815.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010330-007-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-011-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019399		SRR28752547	GCA_039465995.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-011-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009582-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019337		SRR28752553	GCA_039465835.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009582-001-original		2024	USA	N/A			Chicken								
Influenza A virus	24-008356-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019191		SRR28752649	GCA_039580825.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-008356-001-original		2024	USA	N/A			Grackle								
Influenza A virus	24-010327-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019377		SRR28752637	GCA_039465935.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010327-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-010303-001-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019371		SRR28752643	GCA_039465895.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010303-001-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-009654-004-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019350		SRR28752495	GCA_039465875.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009654-004-original		2024	USA	N/A			Chicken								
Influenza A virus	24-010330-006-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019382		SRR28752630	GCA_039826705.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010330-006-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-008356-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019192		SRR28752574	GCA_039581095.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-008356-003-original		2024	USA	N/A			Grackle								
Influenza A virus	24-010514-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019416		SRR28752529	GCA_039465915.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010514-002-original		2024	USA	N/A			Cattle								
Influenza A virus	24-009582-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019339		SRR28752507	GCA_039465855.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-009582-003-original		2024	USA	N/A			Chicken								
Influenza A virus	24-010354-016-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019404		SRR28752542	GCA_039827615.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-016-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-010-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019398		SRR28752548	GCA_039827575.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-010-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-015-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019403		SRR28752543	GCA_039826925.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-015-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-013-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019401		SRR28752545	GCA_039826905.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-013-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-018-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019406		SRR28752540	GCA_039827635.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-018-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-004-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019393		SRR28752618	GCA_039826865.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-004-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010308-006-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019374		SRR28752640	GCA_039875865.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010308-006-original-300		2024	USA	N/A			Chicken								
Influenza A virus	24-010354-006-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019395		SRR28752552	GCA_039827555.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-006-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010330-009-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019385		SRR28752627	GCA_039827395.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010330-009-original-300		2024	USA	N/A			Cattle								
Influenza A virus	24-010354-014-original-300		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019402		SRR28752544	GCA_039827595.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010354-014-original-300		2024	USA	N/A			Cattle								
